Sarmiento	s a l m i e n t o
sarcoglia	s a l k o g l l i a
sarcomycin	s a l k o m a i s i n
sarcosine	s a l k o s i n
sarcoidosis	s a l k o i d o s i s
Sarto	s a l t o
Sart	s a l t
Sartre	s a l t l
Sarpedon	s a l p e d o n
Sariyan	s a l i j a n
samarium	s a m a l j u m
Samar	s a m a l
Samain	s a m ɛ ŋ
Samori	s a m o l i
Samos	s a m o s
samoyed	s a m o j e d
Samuel	s a m u e l
savanna	s a b a n a
Savart	s a b a l
Sabbath	s a b a s
Sabatier	s a b a t i e
Savonarola	s a b o n a l o l l a
Savigny	s a b i n i
Xavier	s a b i e l
Francisco	p l a n s i s k o
Savitr	s a b i t l
Savinkov	s a b i n k o p
Sassafras	s a s a p l a s
Saillant	s a j a ŋ
sauna	s a u n a
Southey	s a u d i
Southampton	s a u s ɛ m p t ʌ n
southwest	s a u s w e s t
southpaw	s a u s p o
sound	s a u n d
Saul	s a u l
saung	s a u ŋ
sour	s a w ʌ
cider	s a i d a
side	s a i d
sideline	s a i d l a i n
sidestepping	s a i d s t e p i ŋ
sidestroke	s a i d s t l o k
sidecar	s a i d k a
thyratron	s a i l ʌ t l o n
Siren	s a i l e n
siren	s a i l e n
thyristor	s a i l i s t ʌ
simulcast	s a i m ʌ l k ɛ s t
Symington	s a i m i ŋ t ʌ n
cyber	s a i b ʌ
Cybernetics	s a i b ʌ n e t i k s
cybernetics	s a i b ʌ n e t i k s
cyborg	s a i b o g
science	s a i ʌ n s
size	s a i d
sizing	s a i d i ŋ
psychograph	s a i k o g l ɛ p
psychography	s a i k o g l ɛ p i
psychodrama	s a i k o d l a m a
psychon	s a i k o n
cycloserine	s a i k l l o s e l i n
cyclosporine	s a i k l l o s p o l i n
cycloid	s a i k l l o i d
cyclotron	s a i k l l o t l o n
cyclopropan	s a i k l l o p l o p a n
cyclone	s a i k l l o n
cycling	s a i k l l i ŋ
Psyche	s a i k i
cytokine	s a i t o k a i n
site	s a i t
siphon	s a i p ʌ n
Seifert	s a i p e l t
Cyprus	s a i p l ʌ s
sine	s a i n
sign	s a i n
silo	s a i l l o
silage	s a i l l i d i
Sazonov	s a d o n o p
Saccharomyces	s a k a l o m i s e s
saccharose	s a k a l o o s
saccharin	s a k a l i n
Saccheri	s a k e l i
Sacchetti	s a k e t i
Satan	s a t a n
Saturnus	s a t u l n u s
safari	s a p a l i
sapphire	s a p a i ʌ
Zapata	s a p a t a
Sappho	s a p o
saponin	s a p o n i n
sapodilla	s a p o d i l l a
safranine	s a p l a n i n
safrole	s a p l o l
sapphism	s a p i d m
Sannazzaro	s a n n a t a l o
sandarac	s a n d a l a k
sansevieria	s a n s e b i e l i a
Sansovino	s a n s o b i n o
Sanskrit	s a n s k l i t
sanza	s a n d a
Sanjaya	s a n d a j a
Sancho	s a n t o
santalol	s a n t a l l o l
santonin	s a n t o n i n
Santorio	s a n t o l i o
sanplatina	s a n p l l a t i n a
Saladin	s a l l a d i n
salami	s a l l a m i
Saleilles	s a l l e j u
Salesio	s a l l e d i o
salep	s a l l e p
Sallog	s a l l o g
Salome	s a l l o m e
Sallustius	s a l l u s t i u s
saluki	s a l l u k i
Salyut	s a l l j u t
saligenin	s a l l i g e n i n
salina	s a l l i n a
salicin	s a l l i s i n
salicyl	s a l l i s i l
Salieri	s a l l i e l i
salic	s a l l i k
Salmon	s a l m o ŋ
salbutamol	s a l b u t a m o l
Salvini	s a l b i n i
salsoline	s a l s o l l i n
salpa	s a l p a
Sammartini	s a m m a l t i n i
samba	s a m b a
sambar	s a m b a
Sangallo	s a ŋ g a l l o
Sand	s a ŋ d
centime	s a ŋ t i m
sanatorium	s ɛ n ʌ t o l i ʌ m
saddleback	s ɛ d l b ɛ k
Saratoga	s ɛ l ʌ t o g a
sash	s ɛ s i
Thackeray	s ɛ k ʌ l i
Sacramento	s ɛ k l a m e n t o
sacrament	s ɛ k l ʌ m ʌ n t
Saturn	s ɛ t ʌ n
satellite	s ɛ t l l a i t
satin	s ɛ t i n
sack	s ɛ k
saxophone	s ɛ k s o p o n
sax	s ɛ k s
saxony	s ɛ k s n i
sander	s ɛ n d ʌ
sandbag	s ɛ n d b ɛ k
Sandburg	s ɛ n d b ʌ g
sandblast	s ɛ n d b l l a s t
sandwich	s ɛ n d w i t i
sandpaper	s ɛ n d p e i p ʌ
sandal	s ɛ n d l
Sanforizing	s ɛ n p ʌ l a i d i ŋ
salad	s ɛ l l ʌ d
salamander	s ɛ l l ʌ m ɛ n d ʌ
salvia	s ɛ l b i ʌ
salvage	s ɛ l b i d i
SAM	s ɛ m
sampan	s ɛ m p ɛ n
sample	s ɛ m p l
sampler	s ɛ m p l l ʌ
sampling	s ɛ m p l l i ŋ
Sanger	s ɛ ŋ ʌ
sanctuary	s ɛ ŋ k t u ʌ l i
Chanel	s j a n e l
Schadow	s j a d o
sharav	s j a l a b
Charron	s j a l o ŋ
Char	s j a l
Chardin	s j a l d ɛ ŋ
Chardonnet	s j a l d o n e
Chardonne	s j a l d o n
Charcot	s j a l k o
Chartier	s j a l t i e
Charpentier	s j a l p a ŋ t i e
Scharnhorst	s j a l n h o l s t
Charlemagne	s j a l l m a n j u
shamanism	s j a m ʌ n i d m
shaman	s j a m ʌ n
Chavannes	s j a b a n
Chabrier	s j a b l i e
Chastan	s j a s t a ŋ
Shastri	s j a s t l i
Schaudinn	s j a u d i n
shower	s j a w ʌ
Scheidemann	s j a i d e m a n
Cheyenne	s j a i e n
Scheidt	s j a i t
Shylock	s j a i l l o k
Shaka	s j a k a
sharkskin	s j a k s k i n
Chappe	s j a p
sharp	s j a p
shaft	s j a p t
Schacht	s j a h t
Charlottetown	s j a l l ʌ t t a u n
champagne	s j a m p e i n
shampoo	s j a m p u
shot	s j a t
Chamson	s j a ŋ s o ŋ
Champollion	s j a ŋ p o l l i o ŋ
Champlain	s j a ŋ p l l ɛ ŋ
Champfleury	s j a ŋ p l l w e l i
shag	s j ɛ g
Shadwell	s j ɛ d w e l
chamois	s j ɛ m i
chassis	s j ɛ s i
Shaftesbury	s j ɛ p t b e l i
Shapley	s j ɛ p l l i
Sutherland	s ʌ d ʌ l l ɛ n d
third	s ʌ d
Sudbury	s ʌ d b e l i
surround	s ʌ l a u n d
Surrey	s ʌ l i
thermal	s ʌ m ʌ l
cermet	s ʌ m e t
thermography	s ʌ m o g l ɛ p i
thermostat	s ʌ m o s t ɛ t
thermoconcrete	s ʌ m o k o n k l i t
thermistor	s ʌ m i s t ʌ
Savannah	s ʌ b ɛ n ʌ
Thuber	s ʌ b ʌ
server	s ʌ b ʌ
Surveyor	s ʌ b e i ʌ
serveillance	s ʌ b e i l l ʌ n s
servo	s ʌ b o
servomotor	s ʌ b o m o t ʌ
serve	s ʌ b
subduction	s ʌ b d ʌ k s j ʌ n
subdominant	s ʌ b d o m i n ʌ n t
subroutine	s ʌ b l u t i n
submenu	s ʌ b m e n j u
submissile	s ʌ b m i s a i l
subscale	s ʌ b s k e i l
subschema	s ʌ b s k i m a
substance	s ʌ b s t ʌ n s
substation	s ʌ b s t e i s j ʌ n
subsystem	s ʌ b s i s t e m
subtitle	s ʌ b t a i t l
subprogram	s ʌ b p l o g l ɛ m
therblig	s ʌ b l l i g
service	s ʌ b i s
serving	s ʌ b i ŋ
Sassoon	s ʌ s u n
Saskatchewan	s ʌ s k ɛ t ʌ w ʌ n
suspender	s ʌ s p e n d ʌ
suspension	s ʌ s p e n s j ʌ n
suspense	s ʌ s p e n s
Sussex	s ʌ s i k s
surge	s ʌ d i
serge	s ʌ d i
surging	s ʌ d i ŋ
sucker	s ʌ k ʌ
circarama	s ʌ k ʌ l a m a
circus	s ʌ k ʌ s
circular	s ʌ k j u l l ʌ
circle	s ʌ k l
circuit	s ʌ k i t
Sutton	s ʌ t ʌ n
thirty	s ʌ t i
Suffolk	s ʌ p ʌ k
supporter	s ʌ p o t ʌ
surfing	s ʌ p i ŋ
sunglass	s ʌ n g l l a s
sundress	s ʌ n d l e s
sunroof	s ʌ l l u p
sunroom	s ʌ l l u m
Sunbelt	s ʌ n b e l t
sunshade	s ʌ n s j e i d
suntan	s ʌ n t ɛ n
sirloin	s ʌ l l o i n
solution	s ʌ l l u s j ʌ n
salute	s ʌ l l u t
Sullivan	s ʌ l l i b ʌ n
sulvanite	s ʌ l b a n a i t
sulphyrine	s ʌ l p i l i n
Sumner	s ʌ m n ʌ
Say	s e
Segantini	s e g a n t i n i
Giovanni	t o b a n n i
segmentation	s e g m ʌ n t e i s j ʌ n
segment	s e g m ʌ n t
senega	s e n e g a
Sennett	s e n e t
Mack	m ɛ k
Segni	s e n i
sedan	s e d a n
cerargyrite	s e l a l d i l a i t
ceramics	s e l a m i k
Serao	s e l a o
Serafimovich	s e l a p i m o b i t i
seraphim	s e l a p i m
serenade	s e l e n a d e
Seres	s e l e s
Cereus	s e l e u s
serotonin	s e l o t o n i n
cerussite	s e l u s a i t
cerium	s e l j u m
Servetus	s e l b e t u s
cercaria	s e l k a l i a
cercomonas	s e l k o m o n a s
CERN	s e l n
Serlio	s e l l l i o
sericin	s e l i s i n
Serica	s e l i k a
serif	s e l i p
serine	s e l i n
Semang	s e m a ŋ
cemedine	s e m e d a i n
Semele	s e m e l l e
Semyonov	s e m j o n o p
seminar	s e m i n a
seminary	s e m i n ʌ l i
semidocumentary	s e m i d a k j u m e n t ʌ l i
semisteel	s e m i s t i l
semicolon	s e m i k o l l o n
semicompreg	s e m i k o m p l e g
semitone	s e m i t o n
semifinal	s e m i p a i n ʌ l
Sebastianus	s e b a s t i a n u s
Severini	s e b e l i n i
sebka	s e b k a
seven	s e b n
session	s e s j ʌ n
cesium	s e s j u m
Cecil	s e s i l
theodolite	s e o d o l l a i t
Ceuta	s e u t a
Seiren	s e i l e n
seymouria	s e i m u l i a
saber	s e i b ʌ
Savery	s e i b ʌ l i
sable	s e i b l
saving	s e i b i ŋ
Sayce	s e i s
SAGE	s e i d i
safe	s e i p
safety	s e i p t i
Saintsbury	s e i n t b ʌ l i
saintpaulia	s e i n t p o l l i a
sale	s e i l
Salem	s e i l l ʌ m
salesman	s e i l d m ɛ n
second	s e k ʌ n d
sequoia	s e k w ʌ i a
sec	s e k
secretin	s e k l e t i n
Secchi	s e k i
cetane	s e t a n
setter	s e t ʌ
cetene	s e t e n
set	s e t
settlement	s e t l m ʌ n t
setting	s e t i ŋ
cefadroxil	s e p a d l o k s i l
cefamandole	s e p a m a n d o l
cefazolin	s e p a d o l l i n
cephalexin	s e p a l l e k s i n
cephalosporin	s e p a l l o s p o l i n
cephalin	s e p a l l i n
separates	s e p ʌ l e i t
Seferis	s e p e l i s
cefotaxime	s e p o t a k s i m
cefoperazone	s e p o p e l a d o n
cephradine	s e p l a d i n
ceftriaxone	s e p t l i a k s o n
ceftizoxime	s e p t i d o k s i m
sepia	s e p i a
section	s e k s j ʌ n
sex	s e k s
sextant	s e k s t ʌ n t
sextet	s e k s t e t
sexy	s e k s i
sector	s e k t ʌ
senna	s e n n a
sendalloy	s e n d a l l o i
Sendust	s e n d ʌ s t
sensor	s e n s ʌ
census	s e n s ʌ s
sense	s e n s
Centaurea	s e n t a u l e a
center	s e n t ʌ
centering	s e n t ʌ l i ŋ
sentence	s e n t e n s
CENTO	s e n t o
Centaur	s e n t o
cent	s e n t
centroid	s e n t l o i d
centigram	s e n t i g l ɛ m
centiliter	s e n t i l i t ʌ
sentimentalism	s e n t i m e n t ʌ l l i d m
sentimental	s e n t i m e n t ʌ l
centimeter	s e n t i m i t ʌ
cell	s e l
SELA	s e l l a
celery	s e l l ʌ l i
celeriac	s e l l ʌ l i ɛ k
selenium	s e l l e n j u m
celo	s e l l o
cellobiose	s e l l o b i o s
celloyarn	s e l l o j a n
Celotex	s e l l o t e k s
cellophane	s e l l o p a n
cellulase	s e l l u l l a a d e
cellulose	s e l l u l l o o s
celluloid	s e l l u l l o i d
Seligman	s e l l i g m ʌ n
Selim	s e l l i m
Celsius	s e l s i u s
selsyn	s e l s i n
Selznick	s e l d n i k
self	s e l p
Sem	s e m
CEP	s e p
septet	s e p t e t
shirring	s j ʌ l i ŋ
Sherman	s j ʌ m ʌ n
sherbet	s j ʌ b ʌ t
Sherwood	s j ʌ u d
shutter	s j ʌ t ʌ
shuttle	s j ʌ t l
shuttlecock	s j ʌ t l k o k
shuffle	s j ʌ p l
shunt	s j ʌ n t
Shirley	s j ʌ l l i
shutout	s j ʌ s a u t
Sheraton	s j e l ʌ t ʌ n
Sherpa	s j e l p a
Scherchen	s j e l h e n
sherry	s j e l i
Sherriff	s j e l i p
Sherrington	s j e l i ŋ t ʌ n
share	s j e ʌ
Scheherazade	s j e e l a d a d
shaker	s j e i k ʌ
shaper	s j e i p ʌ
SHAPE	s j e i p
Shakespeare	s j e i k s p i ʌ
shale	s j e i l
shepherd	s j e p ʌ d
Scheffel	s j e p e l
Shevchenko	s j e p t e n k o
Sheffield	s j e p i l d
shell	s j e l
shellac	s j e l l a k
Scheler	s j e l l ʌ
Shelley	s j e l l i
Schelling	s j e l l i ŋ
Shelburne	s j e l b ʌ n
Sogdiana	s o g d i a n a
SONAR	s o n a
sonagraph	s o n a g l ɛ p
sonagram	s o n a g l ɛ m
sonnet	s o n e t
sonograph	s o n o g l ɛ p
sonority	s o n o l i t i
sonometer	s o n o m i t ʌ
sonobuoy	s o n o b u i
Sonosheet	s o n o s i t
soda	s o d a
Sodoma	s o d o m a
sodium	s o d j u m
swordtail	s o d t e i l
swordfish	s o d p i s i
Soddy	s o d i
soarer	s o l ʌ
Sorel	s o l e l
Thoreau	s o l o
sororate	s o l o l e i t
Sor	s o l
sorbite	s o l b a i t
sorbitol	s o l b i t o l
Zorn	s o l n
Somadeva	s o m a d e b a
somatostatin	s o m a t o s t a t i n
Sobrero	s o b l e l o
Soviet	s o b i e t
SOSUS	s o s ʌ s
sociogroup	s o s j ʌ g l u p
sociodrama	s o s j ʌ d l a m a
sociometry	s o s j ʌ m e t l i
Saussure	s o s w i l
source	s o s
sauce	s o s
sociogram	s o s i o g l ɛ m
sausage	s o s i d i
soilcement	s o i l s i m e n t
socket	s o k e t
Socotra	s o k o t l a
Socrates	s o k l a t e s
sort	s o t
sorting	s o t i ŋ
sofa	s o p a
Sophocles	s o p o k l l e s
Sophron	s o p l o n
softnomics	s o p t n o m i k s
softball	s o p t b o l
software	s o p t w e ʌ
sophist	s o p i s t
Thorndike	s o n d a i k
soul	s o l
solanine	s o l l a n i n
solarization	s o l l a l i d e i s j ʌ n
solenodon	s o l l e n o d o n
solenoid	s o l l e n o i d
Solomon	s o l l o m o n
Solon	s o l l o n
solid	s o l l i d
solidstate	s o l l i d s t e i t
soliton	s o l l i t o n
solipsism	s o l l i p s i d m
solmization	s o l m i d e i s j ʌ n
Solvay	s o l b e i
Salisbury	s o l d b e l i
SALT	s o l t
song	s o ŋ
Seurat	s w e l a
show	s j o
showgirl	s j o g ʌ l
shoran	s j o l ɛ n
showroom	s j o l u m
showman	s j o m ɛ n
showmanship	s j o m ɛ n s i p
chauvinism	s j o b i n i d m
Chausson	s j o s o ŋ
Shostakovich	s j o s t a k o b i t i
shorts	s j o t
shock	s j o k
Shockley	s j o k l l i
shocking	s j o k i ŋ
Chautemps	s j o t a ŋ
short	s j o t
shortening	s j o t n i ŋ
shortstop	s j o t s t o p
shortcake	s j o t k e i k
Chopin	s j o p ɛ ŋ
Schopenhauer	s j o p e n h a u ʌ
shopping	s j o p i ŋ
Shawn	s j o n
Schongauer	s j o n g a u ʌ
shawl	s j o l
Sholokhov	s j o l l o h o p
Sholes	s j o l s
Scholz	s j o l t
Sudatta	s u d a t t a
Surya	s u l i a
Surikov	s u l i k o p
Sumarokov	s u m a l o k o p
Sumer	s u m e l
Sumithion	s u m i t i o n
suberin	s u b e l i n
Suslov	s u s l l o p
Suetonius	s u e t o n i u s
Sousa	s u d a
sousaphone	s u d a p o n
sucrose	s u k l o o s
Soupault	s u p o
soup	s u p
Soufflot	s u p l l o
Sufi	s u p i
Sufism	s u p i d m
Sukhumi	s u h u m i
succinylcholine	s u k s i n i l k o l l i n
Zunzunegui	s u n s u n e g i
Sulawesi	s u l l a w e s i
sulindac	s u l l i n d a k
sultan	s u l t a n
sulfaguanidine	s u l p a g u a n i d i n
sulfanilamide	s u l p a n i l a m i d
sulfadiazine	s u l p a d a i a d i n
sulfathiazole	s u l p a d a i ʌ d o l
sulfametizole	s u l p a m e t i d o l
sulfamine	s u l p a m i n
sulfapyridine	s u l p a p i l i d i n
sulfonal	s u l p o n a l
sulfonyl	s u l p o n i l
sulfone	s u l p o n
sulfonamide	s u l p o n a m i d
sulfisomidine	s u l p i s o m i d i n
sulfisoxazole	s u l p i s o k s a d o l
Sue	s w i
Schuman	s w i m a ŋ
Supervielle	s w i p e l b i e l
Schnabel	s j u n a b e l
Schnitzler	s j u n i t l l ʌ
pseudomonas	s j u d o m o n a s
pseudocode	s j u d o k o d
shroud	s j u l a u d
Schumacher	s j u m a h ʌ
Schumann	s j u m a n
Schmalenbach	s j u m a l l e n b a h
Schmoller	s j u m o l l ʌ
Schmiedeberg	s j u m i d e b e l k
Schmitt	s j u m i t
Schmidt	s j u m i t
Karl	k a l l
Schmidtbonn	s j u m i t b o n
Schwarzschild	s j u b a l t s i l t
Schwabe	s j u b a b e
Schweitzer	s j u b a i t ʌ
Schwab	s j u b a p
Schwann	s j u b a n
Chevalier	s j u b a l l i e
Schubert	s j u b e l t
Schwenckfeld	s j u b e ŋ k p e l t
Schwitters	s j u b i t ʌ s
Choiseul	s j u a d w e l
Seward	s u ʌ d
Sewell	s j u ʌ l
shoes	s j u d
Stark	s j u t a l k
Staudinger	s j u t a u d i ŋ g ʌ
Staudt	s j u t a u t
Staupitz	s j u t a u p i t
Steiner	s j u t a i n ʌ
Stein	s j u t a i n
Steinheil	s j u t a i n h a i l
Stahl	s j u t a l
Stammler	s j u t a m n ʌ
shooter	s j u t ʌ
Stern	s j u t e l n
Stefan	s j u t e p a n
Storm	s j u t o l m
Stoss	s j u t o s
Veit	p a i t
Stumpf	s j u t u m p
shoot	s j u t
suit	s j u t
Strassmann	s j u t l a s m a n
Strasburger	s j u t l a s b u l g ʌ
Strauss	s j u t l a u s
Stresemann	s j u t l e d e m a n
Stirner	s j u t i l n ʌ
Stifter	s j u t i p t ʌ
shooting	s j u t i ŋ
superrealism	s j u p ʌ l i ʌ l l i d m
supermarket	s j u p ʌ m a k e t
superman	s j u p ʌ m ɛ n
supervision	s j u p ʌ b i d ʌ n
supersession	s j u p ʌ s e s j ʌ n
superscope	s j u p ʌ s k o p
superstar	s j u p ʌ s t a
superstation	s j u p ʌ s t e i s j ʌ n
superego	s j u p ʌ e g o
superimpose	s j u p ʌ i m p o d
supercomputer	s j u p ʌ k ʌ m p j u t ʌ
supertanker	s j u p ʌ t ɛ ŋ k ʌ
superheater	s j u p ʌ h i t ʌ
Spener	s j u p e n ʌ
Spemann	s j u p e m a n
Shufeldt	s j u p e l t
Spengler	s j u p e ŋ g l l ʌ
Spohr	s j u p o ʌ
Spranger	s j u p l a ŋ g ʌ
Sprengel	s j u p l e ŋ g e l
Spyri	s j u p i l i
Spitteler	s j u p i t e l l ʌ
Schleiden	s j u l l a i d e n
Schleiermacher	s j u l l a i ʌ m a h ʌ
Schleicher	s j u l l a i h ʌ
Schlaf	s j u l l a p
Schlegel	s j u l l e g e l
Schliemann	s j u l l i m a n
Schlick	s j u l l i k
Schultze	s j u l t e
snatch	s n ɛ t i
snap	s n ɛ p
snapshot	s n ɛ p s j o t
snake	s n e i k
snakewood	s n e i k u d
Snow	s n o
snowdrop	s n o d l o p
Snowden	s n o d n
snowmobile	s n o m o b i l
snowboard	s n o b o d
SNOBOL	s n o b o l
snowblower	s n o b l l o ʌ
snowhole	s n o h o l
thrust	s l ʌ s t
thread	s l e d
throw	s l o
throttle	s l o t l
through	s l u
Srivijaya	s l i b i d a j a
threesome	s l i s ʌ m
thrill	s l i l
thriller	s l i l l ʌ
Smiles	s m a i l s
smash	s m ɛ s i
smashing	s m ɛ s i ŋ
Smedley	s m e d l l i
Smetana	s m e t a n a
Smellie	s m e l l i
smellfilm	s m e l p i l l m
smog	s m o g
smoke	s m o k
smocking	s m o k i ŋ
smock	s m o k
SMON	s m o n
Small	s m o l
Smollett	s m o l l e t
smalt	s m o l t
smooth	s m u d
smithonite	s m i s o n a i t
Smith	s m i s
Smeaton	s m i t ʌ n
Svedberg	s b e d b e l i
Sverdrup	s b e l d l u p
Svevo	s b e b o
Svensson	s b e n s o n
Swansea	s w a n d i
sway	s w e i
suede	s w e i d
swaging	s w e i d i ŋ
swaying	s w e i ŋ
sweater	s w e t ʌ
switch	s w i t i
switchback	s w i t i b ɛ k
switchboard	s w i t i b o d
suite	s w i t
Sweet	s w i t
sweeper	s w i p ʌ
Swift	s w i p t
SWIFT	s w i p t
Swinburne	s w i n b ʌ n
swim	s w i m
swing	s w i ŋ
scar	s k a
Scarron	s k a l o ŋ
Scarlatti	s k a l l l a t i
scabiosa	s k a b i o s a
SCSI	s k a s i
scout	s k a u t
sky	s k a i
skydiver	s k a i d a i b ʌ
skydiving	s k a i d a i b i ŋ
skylight	s k a i l a i t
skyline	s k a i l a i n
skyway	s k a i w e i
skyhook	s k a i h u k
scapolite	s k a p o l l a i t
scarf	s k a p
scandium	s k a n d j u m
scalar	s k a l l a
scholarship	s k a l l ʌ s i p
scanner	s k ɛ n ʌ
scanning	s k ɛ n i ŋ
scab	s k ɛ b
scavenger	s k ɛ b i n d ʌ
scandal	s k ɛ n d l
scallop	s k ɛ l l ʌ p
scat	s k ɛ t
skirt	s k ʌ t
scupper	s k ʌ p ʌ
scull	s k ʌ l
skunk	s k ʌ ŋ k
skate	s k e i t
skateboard	s k e i t b o d
skating	s k e i t i ŋ
scale	s k e i l
scaling	s k e i l l i ŋ
schedule	s k e d u l
sketch	s k e t i
sketchbook	s k e t i b u k
Skelton	s k e l t ʌ n
scoria	s k o l i ʌ
score	s k o ʌ
scoring	s k o ʌ l i ŋ
scouring	s k o ʌ l i ŋ
scoreboard	s k o ʌ b o d
scorebook	s k o ʌ b u k
Scotch	s k o t i
scotophobin	s k o t o p o b i n
Scotland	s k o t l l ɛ n d
Scopas	s k o p a s
scopolamine	s k o p o l l a m i n
scope	s k o p
Scofield	s k o p i l d
squall	s k o l
scolite	s k o l l a i t
Scott	s k o t
squalene	s k w a l l e n
squat	s k w a t
schooner	s k u n ʌ
scuba	s k u b ʌ
scooter	s k u t ʌ
school	s k u l
schooling	s k u l l i ŋ
squash	s k w ʌ s i
squib	s k w i b
squeeze	s k w i d
squeegee	s k w i d i
scratch	s k l ɛ t i
scrapie	s k l ɛ p i
Scranton	s k l ɛ n t ʌ n
scramble	s k l ɛ m b l
scrambler	s k l ɛ m b l l ʌ
scrap	s k l ɛ p
scrapbook	s k l ɛ p p u k
Skryabin	s k l j a b i n
scrummage	s k l ʌ m i d i
scrum	s k l ʌ m
scraper	s k l e i p ʌ
scroll	s k l o l
screw	s k l u
screening	s k l i n i ŋ
scrimmage	s k l i m i d i
Scribe	s k l i b
screen	s k l i n
scripter	s k l i p t ʌ
script	s k l i p t
ski	s k i
skid	s k i d
schema	s k i m a
Schiaparelli	s k i a p a l e l l i
skiograph	s k i o g l ɛ p
schizanthus	s k i d a n s ʌ s
Scythai	s k i t a i
scyphistoma	s k i p i s t o m a
skill	s k i l
Scylla	s k i l l a
skip	s k i p
star	s t a
stardom	s t a d ʌ m
stout	s t a u t
stymie	s t a i m i
Steichen	s t a i k ʌ n
Steinbeck	s t a i n b e k
style	s t a i l
stylus	s t a i l l ʌ s
stylist	s t a i l l i s t
styling	s t a i l l i ŋ
stylebook	s t a i l b u k
stocking	s t a k i ŋ
starter	s t a t ʌ
start	s t a t
Statice	s t a t i s e
stapelia	s t a p e l l i a
Starling	s t a l l i ŋ
Stendhal	s t a ŋ d a l
stagflation	s t ɛ g p l l e i s j ʌ n
stamina	s t ɛ m i n a
stabile	s t ɛ b i l
stabilizer	s t ɛ b i l l a i d ʌ
stacker	s t ɛ k ʌ
stacking	s t ɛ k i ŋ
staff	s t ɛ p
stack	s t ɛ k
standard	s t ɛ n d ʌ d
stand	s t ɛ n d
standing	s t ɛ n d i ŋ
Stanley	s t ɛ l l i
stance	s t ɛ n s
stanza	s t ɛ n d a
Stanton	s t ɛ n t ʌ n
stamp	s t ɛ m p
Sterne	s t ʌ n
stunt	s t ʌ n t
sterling	s t ʌ l l i ŋ
stegodon	s t e g o d o n
stegosaurus	s t e g o s a u l u s
Steno	s t e n o
steradian	s t e l a d i a n
stereo	s t e l e o
steroid	s t e l o i d
sterol	s t e l o l
sternbergia	s t e l n b e l g i a
stearin	s t e a l i n
steapsin	s t e a p s i n
stay	s t e i
station	s t e i s j ʌ n
stage	s t e i d i
steak	s t e i k
stakes	s t e i k s
staple	s t e i p l
stapler	s t e i p l l ʌ
stainless	s t e i l l i s
stencil	s t e n s i l
stellite	s t e l l a i t
stealth	s t e l s
steppe	s t e p
step	s t e p
Stowe	s t o
stony	s t o n i
Stoney	s t o n i
story	s t o l i
storyboard	s t o l i b o d
Storyville	s t o l i b i l
stove	s t o b
store	s t o ʌ
Stoicism	s t o i s i d m
stoker	s t o k ʌ
stokesia	s t o k e s i a
Stokowski	s t o k o p s k i
Leopold	l e o p o l d
stokes	s t o k s
Stokes	s t o k s
stopper	s t o p ʌ
stoppage	s t o p i d i
stock	s t o k
Stonehenge	s t o n h e n d i
stall	s t o l
STOL	s t o l
stole	s t o l
stop	s t o p
stopwatch	s t o b w ʌ t i
stool	s t u l
stew	s t j u
studio	s t j u d i o
steward	s t j u ʌ d
stewardess	s t j u ʌ d i s
Stewart	s t j u ʌ t
Stradivari	s t l a d i b a l i
Strabon	s t l a b o n
stride	s t l a i d
striker	s t l a i k ʌ
strike	s t l a i k
stripe	s t l a i p
stratovision	s t l ɛ t o b i d ʌ n
Strafford	s t l ɛ p ʌ d
strap	s t l ɛ p
stress	s t l e s
Strachey	s t l e i t i
straight	s t l e i t
strain	s t l e i n
strangeness	s t l e i n d i n i s
stretch	s t l e t i
stretching	s t l e t i ŋ
streptomycin	s t l e p t o m a i s i n
streptomyces	s t l e p t o m i s e s
streptovaricin	s t l e p t o b a l i s i n
straw	s t l o
stroma	s t l o m a
stromeyerite	s t l o m a i ʌ l a i t
stroboscope	s t l o b o s k o p
strobila	s t l o b i l l a
stroke	s t l o k
strophanthus	s t l o p a n t u s
strophanthin	s t l o p a n t i n
strophulus	s t l o p u l l u s
strontium	s t l o n t j u m
Stromboli	s t l o m b o l l i
STRICOM	s t l i k o m
strychnine	s t l i k n i n
streaking	s t l i k i ŋ
street	s t l i t
stripper	s t l i p ʌ
Strindberg	s t l i n d b e l i
stream	s t l i m
strip	s t l i p
striplight	s t l i m n a i t
string	s t l i ŋ
Stieglitz	s t i g l l i t
styrene	s t i l e n
styrofoam	s t i l o p o m
styrol	s t i l o l
Stevens	s t i b n s
Stevenson	s t i b n s n
Stephenson	s t i b n s n
stitch	s t i t i
sticker	s t i k ʌ
stick	s t i k
still	s t i l
steel	s t i l
Steele	s t i l
stilbite	s t i l b a i t
stilb	s t i l b
steam	s t i m
Stimson	s t i m s n
SPADATS	s p a d a t
Spartacus	s p a l t a k u s
sparteine	s p a l t e i n
sparring	s p a l i ŋ
spy	s p a i
spirometry	s p a i l o m i t l i
spiker	s p a i k ʌ
spike	s p a i k
sparker	s p a k ʌ
spark	s p a k
spandex	s p a n d e k s
Spallanzani	s p a l l a n t a n i
spanner	s p ɛ n ʌ
spaniel	s p ɛ n i ʌ l
spats	s p ɛ t
span	s p ɛ n
spangle	s p ɛ ŋ g l
sponge	s p ʌ n d i
spenodon	s p e n o d o n
Speranski	s p e l a n s k i
