aerocurve	ɛ ɹ oʊ k ɜ v
aerocyst	ɛ ɹ oʊ s ɪ s t
aerodermectasia	ɛ ɹ oʊ d ɚ m ɪ k t eɪ ʒ ə
aerodone	ɛ ɹ oʊ d oʊ n
aerodonetic	ɛ ɹ oʊ d oʊ n ɛ ɾ ɪ k
aerodonetics	ɛ ɹ oʊ d oʊ n ɛ ɾ ɪ k s
aerodrome	ɛ ɹ oʊ d ɹ oʊ m
aerodromics	ɛ ɹ oʊ d ɹ ɑ m ɪ k s
aerodynamic	ɛ ɹ oʊ d aɪ n æ m ɪ k
aerodynamical	ɛ ɹ oʊ d aɪ n æ m ɪ k ə l
aerodynamicist	ɛ ɹ oʊ d aɪ n æ m ɪ s ɪ s t
aerodynamics	ɛ ɹ oʊ d aɪ n æ m ɪ k s
aerodyne	ɛ ɹ oʊ d aɪ n
aeroembolism	ɛ ɹ oʊ ɛ m b oʊ l ɪ z ə m
aeroenterectasia	ɛ ɹ oʊ ɛ n t ɚ ɹ ɪ k t eɪ ʒ ə
aerofoil	ɛ ɹ oʊ f ɔɪ l
aerogel	ɛ ɹ oʊ d ʒ ɛ l
aerogen	ɛ ɹ oʊ d ʒ ə n
aerogenes	ɛ ɹ oʊ d ʒ i n z
aerogenesis	ɛ ɹ oʊ d ʒ ɛ n ᵻ s ɪ s
aerogenic	ɛ ɹ oʊ d ʒ ɛ n ɪ k
aerogenically	ɛ ɹ oʊ d ʒ ɛ n ɪ k l i
aerogenous	ɛ ɹ oʊ d ʒ ə n ə s
aerogeologist	ɛ ɹ oʊ d ʒ ɪ ɑ l ə d ʒ ɪ s t
aerogeology	ɛ ɹ oʊ d ʒ ɪ ɑ l ə d ʒ i
aerognosy	ɛ ɹ oʊ ɡ n ə s i
aerogram	ɛ ɹ oʊ ɡ ɹ æ m
aerograph	ɛ ɹ oʊ ɡ ɹ æ f
aerographer	ɛ ɹ oʊ ɡ ɹ ə f ɚ ɹ
aerographic	ɛ ɹ oʊ ɡ ɹ æ f ɪ k
aerographical	ɛ ɹ oʊ ɡ ɹ æ f ɪ k ə l
aerographics	ɛ ɹ oʊ ɡ ɹ æ f ɪ k s
aerography	ɛ ɹ oʊ ɡ ɹ ə f i
aerogun	ɛ ɹ oʊ ɡ ʌ n
aerohydrodynamic	ɛ ɹ oʊ h aɪ d ɹ ə d aɪ n æ m ɪ k
aerohydropathy	ɛ ɹ oʊ h aɪ d ɹ ɑ p ə θ i
aerohydroplane	ɛ ɹ oʊ h aɪ d ɹ ə p l eɪ n
aerohydrotherapy	ɛ ɹ oʊ h aɪ d ɹ oʊ θ ɛ ɹ ə p i
aerohydrous	ɛ ɹ oʊ h aɪ d ɹ ə s
aeroides	ɛ ɹ oʊ aɪ d z
aerolite	ɛ ɹ oʊ l aɪ t
aerolith	ɛ ɹ oʊ l ɪ θ
aerolithology	ɛ ɹ oʊ l ɪ θ ɑ l ə d ʒ i
aerolitic	ɛ ɹ oʊ l ɪ ɾ ɪ k
aerolitics	ɛ ɹ oʊ l ɪ ɾ ɪ k s
aerologic	ɛ ɹ oʊ l ɑ d ʒ ɪ k
aerological	ɛ ɹ oʊ l ɑ d ʒ ɪ k ə l
aerologist	ɛ ɹ oʊ l ə d ʒ ɪ s t
aerology	ɛ ɹ oʊ l ə d ʒ i
aeromaechanic	ɛ ɹ oʊ m i t ʃ æ n ɪ k
aeromancer	ɛ ɹ oʊ m ə n s ɚ ɹ
aeromancy	ɛ ɹ oʊ m ə n s i
aeromantic	ɛ ɹ oʊ m æ n t ɪ k
aeromarine	ɛ ɹ oʊ m ɚ ɹ i n
aeromechanical	ɛ ɹ oʊ m ᵻ k æ n ɪ k ə l
aeromechanics	ɛ ɹ oʊ m ᵻ k æ n ɪ k s
aerometeorograph	ɛ ɹ oʊ m ɛ ɾ ɪ ɔ ɹ ə ɡ ɹ æ f
aerometer	ɛ ɹ oʊ m ɪ ɾ ɚ ɹ
aerometric	ɛ ɹ oʊ m ɛ t ɹ ɪ k
aerometry	ɛ ɹ oʊ m ə t ɹ i
aeromotor	ɛ ɹ oʊ m oʊ ɾ ɚ ɹ
aeronat	ɛ ɹ oʊ n æ t
aeronaut	ɛ ɹ oʊ n ɔ t
aeronautic	ɛ ɹ oʊ n ɔ ɾ ɪ k
aeronautical	ɛ ɹ oʊ n ɔ ɾ ɪ k ə l
aeronautically	ɛ ɹ oʊ n ɔ ɾ ɪ k l i
aeronautics	ɛ ɹ oʊ n ɔ ɾ ɪ k s
aeronautism	ɛ ɹ oʊ n ɔ ɾ ɪ z ə m
aeronef	ɛ ɹ oʊ n ɛ f
aeroneurosis	ɛ ɹ oʊ n ʊ ɹ ɹ oʊ s ɪ s
aeropathy	ɛ ɹ oʊ p ə θ i
Aerope	ɛ ɹ oʊ p
aeroperitoneum	ɛ ɹ oʊ p ɚ ɹ ɪ t oʊ n i ə m
aeroperitonia	ɛ ɹ oʊ p ɚ ɹ ɪ t oʊ n i ə
aerophagia	ɛ ɹ oʊ f eɪ d ʒ ə
aerophagist	ɛ ɹ oʊ f æ d ʒ ɪ s t
aerophagy	ɛ ɹ oʊ f æ d ʒ i
aerophane	ɛ ɹ oʊ f eɪ n
aerophilatelic	ɛ ɹ oʊ f ɪ l eɪ t l ɪ k
aerophilatelist	ɛ ɹ oʊ f ɪ l eɪ t l ɪ s t
aerophilately	ɛ ɹ oʊ f ᵻ l eɪ t l i
aerophile	ɛ ɹ oʊ f aɪ l
aerophilic	ɛ ɹ oʊ f ɪ l ɪ k
aerophilous	ɛ ɹ oʊ f ɪ l ə s
aerophobia	ɛ ɹ oʊ f oʊ b i ə
aerophobic	ɛ ɹ oʊ f oʊ b ɪ k
aerophone	ɛ ɹ oʊ f oʊ n
aerophor	ɛ ɹ oʊ f ɚ ɹ
aerophore	ɛ ɹ oʊ f ɔ ɹ
aerophotography	ɛ ɹ oʊ f oʊ t ɑ ɡ ɹ ə f i
aerophysical	ɛ ɹ oʊ f ɪ z ɪ k ə l
aerophysics	ɛ ɹ oʊ f ɪ z ɪ k s
aerophyte	ɛ ɹ oʊ f aɪ t
aeroplane	ɛ ɹ ə p l eɪ n
aeroplaner	ɛ ɹ ə p l eɪ n ɚ ɹ
aeroplanist	ɛ ɹ ə p l æ n ɪ s t
aeropleustic	ɛ ɹ oʊ p l u s t ɪ k
aeroporotomy	ɛ ɹ oʊ p ɔ ɹ oʊ ɾ ə m i
aeroscepsis	ɛ ɹ oʊ s ɛ p s ɪ s
aeroscepsy	ɛ ɹ oʊ s ɛ p s i
aeroscope	ɛ ɹ oʊ s k oʊ p
aeroscopic	ɛ ɹ oʊ s k ɑ p ɪ k
aeroscopically	ɛ ɹ oʊ s k ɑ p ɪ k l i
aeroscopy	ɛ ɹ oʊ s k ə p i
aerose	ɛ ɹ oʊ s
aerosiderite	ɛ ɹ oʊ s ɪ d ɚ ɹ aɪ t
aerosiderolite	ɛ ɹ oʊ s ɪ d ɚ ɹ ɑ l aɪ t
Aerosol	ɛ ɹ ə s ɑ l
aerosol	ɛ ɹ ə s ɑ l
aerosphere	ɛ ɹ oʊ s f ɪ ɹ
aerosporin	ɛ ɹ oʊ s p ɔ ɹ ɪ n
aerostat	ɛ ɹ oʊ s t æ t
aerostatic	ɛ ɹ oʊ s t æ ɾ ɪ k
aerostatical	ɛ ɹ oʊ s t æ ɾ ɪ k ə l
aerostatics	ɛ ɹ oʊ s t æ ɾ ɪ k s
aerostation	ɛ ɹ oʊ s t eɪ ʃ ə n
aerosteam	ɛ ɹ oʊ s t i m
aerotactic	ɛ ɹ oʊ t æ k t ɪ k
aerotaxis	ɛ ɹ oʊ t æ k s ɪ s
aerotechnical	ɛ ɹ oʊ t ɛ k n ɪ k ə l
aerotherapeutics	ɛ ɹ oʊ θ ɛ ɹ ə p j u ɾ ɪ k s
aerotherapy	ɛ ɹ oʊ θ ɛ ɹ ə p i
aerotonometer	ɛ ɹ oʊ t ə n ɑ m ɪ ɾ ɚ ɹ
aerotonometric	ɛ ɹ oʊ t ɑ n oʊ m ɛ t ɹ ɪ k
aerotonometry	ɛ ɹ oʊ t ə n ɑ m ə t ɹ i
aerotropic	ɛ ɹ oʊ t ɹ ɑ p ɪ k
aerotropism	ɛ ɹ oʊ t ɹ oʊ p ɪ z ə m
aeroyacht	ɛ ɹ oʊ j ɑ t
aeruginous	ɛ ɹ u d ʒ ɪ n ə s
aerugo	ɛ ɹ u ɡ oʊ
aery	ɛ ɹ i
aes	eɪ i ɛ s
Aeschylean	i ʃ aɪ l i ə n
Aeschynanthus	i ʃ ɪ n æ n θ ə s
Aeschynomene	i ʃ ɪ n oʊ m i n
aeschynomenous	i ʃ ɪ n oʊ m n ə s
Aesculaceae	i s k j ʊ l eɪ s i
aesculaceous	i s k j ʊ l eɪ ʃ ə s
Aesculapian	ɛ s k ə l A p i ə n
Aesculapius	ɛ s k ə l A p i ə s
Aesculus	i s k j ʊ l ə s
Aesopian	i s oʊ p i ə n
Aesopic	i s ɑ p ɪ k
aesthete	i s θ i t
aesthetic	ɛ s θ ɛ ɾ ɪ k
aesthetical	ɛ s θ ɛ ɾ ɪ k ə l
aesthetically	ɛ s θ ɛ ɾ ɪ k l i
aesthetician	i s θ ɪ t ɪ ʃ ə n
aestheticism	i s θ ɛ ɾ ɪ s ɪ z ə m
aestheticist	i s θ ɛ ɾ ɪ s ɪ s t
aestheticize	i s θ ɛ ɾ ɪ s aɪ z
aesthetics	ɛ s θ ɛ ɾ ɪ k s
aesthiology	i s θ ɪ ɑ l ə d ʒ i
aesthophysiology	i s θ ə f ɪ z ɪ ɑ l ə d ʒ i
Aestii	i s t ɪ aɪ
aethalioid	i θ ɐ l ɪ ɔɪ d
aethalium	i θ eɪ l i ə m
aetheogam	i θ i ə ɡ æ m
aetheogamic	i θ i ə ɡ æ m ɪ k
aetheogamous	i θ i ə ɡ ɐ m ə s
aethered	i θ ə d
Aethionema	i θ ɪ oʊ n m ə
aethogen	i θ ə d ʒ ə n
aethrioscope	i θ ɹ ɪ ɑ s k oʊ p
Aethusa	i θ j u s ə
Aetian	i ʃ ə n
aetiogenic	i ɾ ɪ oʊ d ʒ ɛ n ɪ k
aetiotropic	i ɾ ɪ ə t ɹ ɑ p ɪ k
aetiotropically	i ɾ ɪ ə t ɹ ɑ p ɪ k l i
Aetobatidae	i ɾ ə b æ ɾ ɪ d i
Aetobatus	i ɾ ə b æ ɾ ə s
Aetolian	i t oʊ l i ə n
Aetomorphae	i ɾ ə m ɔ ɹ f i
aetosaur	i ɾ ə s ɔ ɹ
aetosaurian	i ɾ ə s ɔ ɹ i ə n
Aetosaurus	i ɾ ə s ɔ ɹ ə s
aevia	i v i ə
aface	ɐ f eɪ s
afaint	ɐ f eɪ n t
Afar	ɐ f ɑ ɹ
afar	ə f ɑ ɹ
afara	ɐ f ɑ ɹ ɹ ə
afear	ɐ f ɪ ɹ
afeard	ɐ f ɪ ɹ d
afeared	ɐ f ɪ ɹ d
afebrile	ɐ f ɛ b ɹ aɪ l
Afenil	ɐ f ɛ n ɪ l
afernan	ɐ f ɜ n ə n
afetal	ɐ f i ɾ ə l
affa	ɐ f æ
affability	æ f ə b ɪ l ᵻ ɾ i
affable	æ f ə b ə l
affableness	æ f ə b ə l n ə s
affably	æ f ə b l i
affabrous	æ f æ b ɹ ə s
affair	ɐ f ɛ ɹ
affaite	ɐ f eɪ t
affect	ɐ f ɛ k t
affectable	ɐ f ɛ k t ə b ə l
affectate	ɐ f ɛ k t eɪ t
affectation	ɐ f ɪ k t eɪ ʃ ə n
affectationist	ɐ f ɪ k t eɪ ʃ ə n ɪ s t
affected	ɐ f ɛ k t ᵻ d
affectedly	ɐ f ɛ k t ᵻ d l i
affectedness	ɐ f ɛ k t ᵻ d n ə s
affecter	ɐ f ɛ k t ɚ ɹ
affectibility	ɐ f ɛ k t ə b ɪ l ᵻ ɾ i
affectible	ɐ f ɛ k t ᵻ b ə l
affecting	ɐ f ɛ k t ɪ ŋ
affectingly	ɐ f ɛ k t ɪ ŋ l i
affection	ɐ f ɛ k ʃ ə n
affectional	ɐ f ɛ k ʃ ə n ə l
affectionally	ɐ f ɛ k ʃ ə n ə l i
affectionate	ɐ f ɛ k ʃ ə n ə t
affectionately	ɐ f ɛ k ʃ ə n ə t l i
affectionateness	ɐ f ɛ k ʃ ə n ə t n ə s
affectioned	ɐ f ɛ k ʃ ə n d
affectious	ɐ f ɛ k ʃ ə s
affective	ɐ f ɛ k t ɪ v
affectively	ɐ f ɛ k t ɪ v l i
affectivity	ɐ f ɪ k t ɪ v ᵻ ɾ i
affeer	ɐ f ɪ ɹ
affeerer	ɐ f ɪ ɹ ɚ ɹ
affeerment	ɐ f ɪ ɹ m ə n t
affeir	ɐ f ɛ ɹ
affenpinscher	ɑ f ə n p ɪ n ʧ ə ɹ
affenspalte	ɐ f ɛ n s p æ l t
afferent	æ f ɚ ɹ ə n t
affettuoso	ɐ f ɛ t t ʃ u oʊ s oʊ
affiance	ɐ f aɪ ə n s
affiancer	ɐ f aɪ ə n s ɚ ɹ
affiant	ɐ f aɪ ə n t
affidation	ɐ f ɪ d eɪ ʃ ə n
affidavit	æ f ɪ d eɪ v ɪ t
affidavy	ɐ f ɪ d æ v i
affiliable	ɐ f ɪ l i ə b ə l
affiliate	ɐ f ɪ l ɪ eɪ t
affiliation	ɐ f ɪ l ɪ eɪ ʃ ə n
affinal	ɐ f aɪ n ə l
affination	ɐ f ᵻ n eɪ ʃ ə n
affine	ɐ f aɪ n
affined	ɐ f aɪ n d
affinely	ɐ f aɪ n l i
affinitative	ɐ f ɪ n ᵻ t eɪ ɾ ɪ v
affinitatively	ɐ f ɪ n ᵻ t eɪ ɾ ɪ v l i
affinite	ɐ f ɪ n ə t
affinition	ɐ f ɪ n ɪ ʃ ə n
affinitive	ɐ f ɪ n ᵻ t ɪ v
affinity	ɐ f ɪ n ᵻ ɾ i
affirm	ɐ f ɜ m
affirmable	ɐ f ɜ m ə b ə l
affirmably	ɐ f ɜ m ə b l i
affirmance	ɐ f ɜ m ə n s
affirmant	ɐ f ɜ m ə n t
affirmation	æ f ɚ m eɪ ʃ ə n
affirmative	ɐ f ɜ m ə t ɪ v
affirmatively	ɐ f ɜ m ə t ɪ v l i
affirmatory	ɐ f ɜ m ə t ɔ ɹ i
affirmer	ɐ f ɜ m ɚ ɹ
affirmingly	ɐ f ɜ m ɪ ŋ l i
affix	ɐ f ɪ k s
affixal	ɐ f ɪ k s ə l
affixation	ɐ f ɪ k s eɪ ʃ ə n
affixer	ɐ f ɪ k s ɚ ɹ
affixion	ɐ f ɪ k ʃ ə n
affixture	ɐ f ɪ k s t ʃ ɚ ɹ
afflation	ɐ f l eɪ ʃ ə n
afflatus	ɐ f l æ ɾ ə s
afflict	ɐ f l ɪ k t
afflicted	ɐ f l ɪ k t ᵻ d
afflictedness	ɐ f l ɪ k t ᵻ d n ə s
afflicter	ɐ f l ɪ k t ɚ ɹ
afflicting	ɐ f l ɪ k t ɪ ŋ
afflictingly	ɐ f l ɪ k t ɪ ŋ l i
affliction	ɐ f l ɪ k ʃ ə n
afflictionless	ɐ f l ɪ k ʃ ə n l ə s
afflictive	ɐ f l ɪ k t ɪ v
afflictively	ɐ f l ɪ k t ɪ v l i
affluence	æ f l u ə n s
affluent	æ f l u ə n t
affluently	æ f l u ə n t l i
affluentness	æ f l u ə n t n ə s
afflux	ɐ f l ʌ k s
affluxion	æ f l ʌ k ʃ ə n
afforce	ɐ f ɔ ɹ s
afforcement	ɐ f ɔ ɹ s m ə n t
afford	ɐ f ɔ ɹ d
affordable	ɐ f ɔ ɹ d ə b ə l
afforest	ɐ f ɔ ɹ ɪ s t
afforestable	ɐ f ɔ ɹ ɪ s t ə b ə l
afforestation	ɐ f ɔ ɹ ɪ s t eɪ ʃ ə n
afforestment	ɐ f ɔ ɹ ɪ s t m ə n t
afformative	ɐ f ɔ ɹ m ə t ɪ v
affranchise	ɐ f ɹ æ n t ʃ aɪ z
affranchisement	ɐ f ɹ æ n t ʃ aɪ z m ə n t
affray	ɐ f ɹ eɪ
affrayer	ɐ f ɹ eɪ ɚ
affreight	ɐ f ɹ eɪ t
affreighter	ɐ f ɹ eɪ ɾ ɚ ɹ
affreightment	ɐ f ɹ eɪ t m ə n t
affricate	ɐ f ɹ ᵻ k eɪ t
affricated	ɐ f ɹ ᵻ k eɪ ɾ ᵻ d
affrication	ɐ f ɹ ɪ k eɪ ʃ ə n
affricative	ɐ f ɹ ɪ k ə t ɪ v
affright	ɐ f ɹ aɪ t
affrighted	ɐ f ɹ aɪ ɾ ᵻ d
affrightedly	ɐ f ɹ aɪ ɾ ᵻ d l i
affrighter	ɐ f ɹ aɪ ɾ ɚ ɹ
affrightful	ɐ f ɹ aɪ t f ə l
affrightfully	ɐ f ɹ aɪ t f ə l i
affrightingly	ɐ f ɹ aɪ ɾ ɪ ŋ l i
affrightment	ɐ f ɹ aɪ t m ə n t
affront	ɐ f ɹ ʌ n t
affronte	ɐ f ɹ ʌ n t
affronted	ɐ f ɹ ʌ n t ᵻ d
affrontedly	ɐ f ɹ ʌ n t ᵻ d l i
affrontedness	ɐ f ɹ ʌ n t ᵻ d n ə s
affronter	ɐ f ɹ ʌ n t ɚ ɹ
affronting	ɐ f ɹ ʌ n t ɪ ŋ
affrontingly	ɐ f ɹ ʌ n t ɪ ŋ l i
affrontingness	ɐ f ɹ ʌ n t ɪ ŋ n ə s
affrontive	ɐ f ɹ ʌ n t ɪ v
affrontiveness	ɐ f ɹ ʌ n t ɪ v n ə s
affrontment	ɐ f ɹ ʌ n t m ə n t
affuse	ɐ f j u z
affusion	ɐ f j u ʒ ə n
affy	ɐ f i
Afghan	æ f ɡ æ n
afghani	æ f ɡ ɑ n i
afield	ɐ f i l d
Afifi	ɐ f ɪ f i
afikomen	ɐ f ɪ k oʊ m ɛ n
afire	ɐ f aɪ ɚ ɹ
aflagellar	ɐ f l eɪ d ʒ ə l ɚ ɹ
aflame	ɐ f l eɪ m
aflare	ɐ f l ɛ ɹ
aflat	ɐ f l æ t
aflaunt	ɐ f l ɔ n t
aflicker	ɐ f l ɪ k ɚ ɹ
aflight	ɐ f l aɪ t
afloat	ɐ f l oʊ t
aflow	ɐ f l oʊ
aflower	ɐ f l aʊ ɚ ɹ
afluking	ɐ f l u k ɪ ŋ
aflush	ɐ f l ʌ ʃ
aflutter	ɐ f l ʌ ɾ ɚ ɹ
afoam	ɐ f oʊ m
afoot	ɐ f ʊ t
afore	ɐ f ɔ ɹ
aforehand	ɐ f ɔ ɹ h æ n d
aforenamed	ɐ f ɔ ɹ n eɪ m d
aforesaid	ɐ f ɔ ɹ s ɛ d
aforethought	ɐ f ɔ ɹ θ ɔ t
aforetime	ɐ f ɔ ɹ t aɪ m
aforetimes	ɐ f ɔ ɹ t aɪ m z
afortiori	ɐ f ɔ ɹ ɾ ɪ ɹ i
afoul	ɐ f aʊ l
afraid	ɐ f ɹ eɪ d
afraidness	ɐ f ɹ eɪ d n ə s
Aframerican	ɐ f ɹ ɐ m ɛ ɹ ɪ k ə n
Afrasia	ɐ f ɹ eɪ ʒ ə
Afrasian	ɐ f ɹ eɪ ʒ ə n
afreet	ɐ f ɹ i t
afresh	ɐ f ɹ ɛ ʃ
afret	ɐ f ɹ ɛ t
Afric	æ f ɹ ɪ k
African	æ f ɹ ə k ə n
Africana	æ f ɹ ə k æ n ə
Africanism	æ f ɹ ə k ə n ɪ z ə m
Africanist	æ f ɹ ə k ə n ɪ s t
Africanization	æ f ɹ ə k ə n ə z A ʃ ə n
Africanize	æ f ɹ ə k ə n I z
Africanoid	æ f ɹ ɪ k æ n ɔɪ d
Africanthropus	æ f ɹ ɪ k æ n θ ɹ ɑ p ə s
Afridi	æ f ɹ ɪ d i
Afrikaans	æ f ɹ ə k ɑ n z
Afrikander	æ f ɹ ə k æ n d ə ɹ
Afrikanderdom	æ f ɹ ɪ k æ n d ɚ d ə m
Afrikanderism	æ f ɹ ɪ k æ n d ɚ ɹ ɪ z ə m
Afrikaner	æ f ɹ ə k ɑ n ə ɹ
Afrogaea	æ f ɹ oʊ ɡ i ə
Afrogaean	æ f ɹ oʊ ɡ i ə n
afront	æ f ɹ oʊ n t
afrown	æ f ɹ oʊ w n
Afshah	ɐ f ʃ ɑ
Afshar	ɐ f ʃ ɑ ɹ
aft	æ f t
aftaba	æ f t ɑ b ə
after	æ f t ɚ ɹ
afteract	æ f t ɚ ɹ æ k t
afterage	æ f t ɚ ɹ ɪ d ʒ
afterattack	æ f t ɚ ɹ æ ɾ æ k
afterband	æ f t ɚ b æ n d
afterbeat	æ f t ɚ b i t
afterbirth	æ f t ɚ b ɜ θ
afterblow	æ f t ɚ b l oʊ
afterbody	æ f t ɚ b ɑ d i
afterbrain	æ f t ɚ b ɹ eɪ n
afterbreach	æ f t ɚ b ɹ i t ʃ
afterbreast	æ f t ɚ b ɹ ɛ s t
afterburner	æ f t ɚ b ɜ n ɚ ɹ
afterburning	æ f t ɚ b ɜ n ɪ ŋ
aftercare	æ f t ɚ k ɛ ɹ
aftercareer	æ f t ɚ k ɚ ɹ ɪ ɹ
aftercast	æ f t ɚ k æ s t
aftercataract	æ f t ɚ k æ ɾ ɐ ɹ æ k t
aftercause	æ f t ɚ k ɔ z
afterchance	æ f t ɚ t ʃ æ n s
afterchrome	æ f t ɚ k ɹ oʊ m
afterchurch	æ f t ɚ t ʃ ɜ t ʃ
afterclap	æ f t ɚ k l æ p
afterclause	æ f t ɚ k l ɔ z
aftercome	æ f t ɚ k ʌ m
aftercomer	æ f t ɚ k ʌ m ɚ ɹ
aftercoming	æ f t ɚ k ʌ m ɪ ŋ
aftercooler	æ f t ɚ k u l ɚ ɹ
aftercost	æ f t ɚ k ɔ s t
aftercourse	æ f t ɚ k ɔ ɹ s
aftercrop	æ f t ɚ k ɹ ɑ p
aftercure	æ f t ɚ k j ʊ ɹ
afterdamp	æ f t ɚ d æ m p
afterdate	æ f t ɚ d eɪ t
afterdays	æ f t ɚ d eɪ z
afterdeck	æ f t ɚ d ɛ k
afterdinner	æ f t ɚ d ɪ n ɚ ɹ
afterdrain	æ f t ɚ d ɹ eɪ n
afterdrops	æ f t ɚ d ɹ ɑ p s
aftereffect	æ f t ɚ ɹ ɪ f ɛ k t
afterend	æ f t ɚ ɹ ɛ n d
aftereye	æ f t ɚ ɹ aɪ
afterfall	æ f t ɚ f ɔ l
afterfame	æ f t ɚ f eɪ m
afterfeed	æ f t ɚ f i d
afterfermentation	æ f t ɚ f ɚ m ə n t eɪ ʃ ə n
afterform	æ f t ɚ f ɔ ɹ m
afterfriend	æ f t ɚ f ɹ ɛ n d
afterfruits	æ f t ɚ f ɹ u t s
afterfuture	æ f t ɚ f j u t ʃ ɚ ɹ
aftergame	æ f t ɚ ɡ eɪ m
aftergas	æ f t ɚ ɡ ə z
afterglide	æ f t ɚ ɡ l aɪ d
afterglow	æ f t ɚ ɡ l oʊ
aftergo	æ f t ɚ ɡ oʊ
aftergood	æ f t ɚ ɡ ʊ d
aftergrass	æ f t ɚ ɡ ɹ æ s
aftergrave	æ f t ɚ ɡ ɹ eɪ v
aftergrief	æ f t ɚ ɡ ɹ i f
aftergrind	æ f t ɚ ɡ ɹ aɪ n d
aftergrowth	æ f t ɚ ɡ ɹ oʊ θ
afterguard	æ f t ɚ ɡ ɑ ɹ d
afterguns	æ f t ɚ ɡ ʌ n z
afterhand	æ f t ɚ h æ n d
afterharm	æ f t ɚ h ɑ ɹ m
afterhatch	æ f t ɚ h æ t ʃ
afterhelp	æ f t ɚ h ɛ l p
afterhend	æ f t ɚ h ɛ n d
afterhold	æ f t ɚ h oʊ l d
afterhope	æ f t ɚ h oʊ p
afterhours	æ f t ɚ ɹ aʊ ɚ z
afterimage	æ f t ɚ ɹ ɪ m ɪ d ʒ
afterimpression	æ f t ɚ ɹ ɪ m p ɹ ɛ ʃ ə n
afterings	æ f t ɚ ɹ ɪ ŋ z
afterking	æ f t ɜ k ɪ ŋ
afterknowledge	æ f t ɚ n ɑ l ɪ d ʒ
afterlife	æ f t ɚ l aɪ f
afterlifetime	æ f t ɚ l aɪ f t aɪ m
afterlight	æ f t ɚ l aɪ t
afterloss	æ f t ɚ l ɔ s
afterlove	æ f t ɚ l ʌ v
aftermark	æ f t ɚ m ɑ ɹ k
aftermarriage	æ f t ɚ m æ ɹ ɪ d ʒ
aftermass	æ f t ɚ m æ s
aftermast	æ f t ɚ m æ s t
aftermath	æ f t ɚ m æ θ
aftermatter	æ f t ɚ m æ ɾ ɚ ɹ
aftermeal	æ f t ɚ m i ə l
aftermilk	æ f t ɚ m ɪ l k
aftermost	æ f t ɚ m oʊ s t
afternight	æ f t ɚ n aɪ t
afternoon	æ f t ɚ n u n
afternoons	æ f t ɚ n u n z
afternose	æ f t ɚ n oʊ z
afternote	æ f t ɚ n oʊ t
afteroar	æ f t ɚ ɹ ɔ ɹ
afterpain	æ f t ɚ p eɪ n
afterpart	æ f t ɚ p ɑ ɹ t
afterpast	æ f t ɚ p æ s t
afterpeak	æ f t ɚ p i k
afterpiece	æ f t ɚ p i s
afterplanting	æ f t ɚ p l ə n t ɪ ŋ
afterplay	æ f t ɚ p l eɪ
afterpressure	æ f t ɚ p ɹ ɛ ʃ ɚ ɹ
afterproof	æ f t ɚ p ɹ u f
afterrake	æ f t ɪ ɹ eɪ k
afterreckoning	æ f t ɪ ɹ ɛ k ə n ɪ ŋ
afterrider	æ f t ɪ ɹ aɪ d ɚ ɹ
afterripening	æ f t ɪ ɹ aɪ p ə n ɪ ŋ
afterroll	æ f t ɪ ɹ oʊ l
afterschool	æ f t ɚ s k u l
aftersend	æ f t ɚ s ɛ n d
aftersensation	æ f t ɚ s ə n s eɪ ʃ ə n
aftershaft	æ f t ɚ ʃ æ f t
aftershafted	æ f t ɚ ʃ æ f t ᵻ d
aftershine	æ f t ɚ ʃ aɪ n
aftership	æ f t ɚ ʃ ɪ p
aftershock	æ f t ɚ ʃ ɑ k
aftersong	æ f t ɚ s ɔ ŋ
aftersound	æ f t ɚ s aʊ n d
afterspeech	æ f t ɚ s p i t ʃ
afterspring	æ f t ɚ s p ɹ ɪ ŋ
afterstain	æ f t ɚ s t eɪ n
afterstate	æ f t ɚ s t eɪ t
afterstorm	æ f t ɚ s t ɔ ɹ m
afterstrain	æ f t ɚ s t ɹ eɪ n
afterstretch	æ f t ɚ s t ɹ ɛ t ʃ
afterstudy	æ f t ɚ s t ʌ d i
afterswarm	æ f t ɚ s w ɔ ɹ m
afterswarming	æ f t ɚ s w ɔ ɹ m ɪ ŋ
afterswell	æ f t ɚ s w ɛ l
aftertan	æ f t ɚ t ə n
aftertask	æ f t ɚ t æ s k
aftertaste	æ f t ɚ t eɪ s t
afterthinker	æ f t ɚ θ ɪ ŋ k ɚ ɹ
afterthought	æ f t ɚ θ ɔ t
afterthoughted	æ f t ɚ θ ɔ ɾ ᵻ d
afterthrift	æ f t ɚ θ ɹ ɪ f t
aftertime	æ f t ɚ t aɪ m
aftertimes	æ f t ɚ t aɪ m z
aftertouch	æ f t ɚ t ʌ t ʃ
aftertreatment	æ f t ɚ t ɹ i t m ə n t
aftertrial	æ f t ɚ t ɹ ɪ ə l
afterturn	æ f t ɚ t ɜ n
aftervision	æ f t ɚ v ɪ ʒ ə n
afterwale	æ f t ɚ w eɪ l
afterwar	æ f t ɚ w ɔ ɹ
afterward	æ f t ɚ w ɚ d
afterwards	æ f t ɚ w ɚ d z
afterwash	æ f t ɚ w ɑ ʃ
afterwhile	æ f t ɚ w aɪ l
afterwisdom	æ f t ɚ w ɪ s d ə m
afterwise	æ f t ɚ w aɪ z
afterwit	æ f t ɚ w ɪ t
afterwitted	æ f t ɚ w ɪ ɾ ᵻ d
