ell	Ελύτης	엘리티스
ell	χαϊδεύω	하이데보
ell	Λέσβος	레스보스
ell	Ηρακλής	이라클리스
ell	Κοζάνη	코자니
ell	άρπυια	아르피아
ell	αυθεντικός	아프텐디코스
ell	Πεύκη	페프키
ell	Λεωδάμας	레오다마스
ell	Ιάκωβος	이아코보스
ell	Κρήτη	크리티
ell	Ευριδίκη	에브리디키
ell	μωβ	모브
ell	άγχος	앙호스
ell	Στρογγυλή	스트롱길리
ell	Σέρρες	세레스
ell	Αλεξάνδρεια	알렉산드리아
ell	Ιωσήφ	이오시프
ell	Μελπομένη	멜포메니
ell	σύγχρονος	싱흐로노스
ell	Συκιές	시키에스
ell	Ευστάθιος	에프스타티오스
ell	Ταλθύβιος	탈티비오스
ell	πατριάς	파트리아스
ell	Θεοφάνης	테오파니스
ell	ακαδημία	아카디미아
ell	κινηματογράφος	키니마토그라포스
ell	Ζωγράφου	조그라푸
ell	άυλος	아일로스
ell	Αλεξανδρούπολη	알렉산드루폴리
ell	Σύνταγμα	신다그마
ell	Φοίβη	피비
ell	ελεγκτής	엘렝티스
ell	ρίχνω	리흐노
ell	Πλάκα	플라카
ell	Ξανθίππη	크산티피
ell	Κορυδαλλός	코리달로스
ell	Οδυσσέας	오디세아스
ell	Αγία Παρασκευή	아이아 파라스케비
ell	Παναθηναϊκός	파나티나이코스
ell	Συγγραφείς	싱그라피스
ell	γκαλερί	갈레리
ell	γάντζος	간조스
ell	λεπτό	렙토
ell	Τιμόθεος	티모테오스
ell	Αυξεντίου	아프크센디우
ell	δόγης	도이스
ell	Λεύκτρα	레프크트라
ell	Γιώργος	요르고스
ell	Άγκυρα	앙기라
ell	Λάιος	라이오스
ell	κανένα	카네나
ell	Δέσποινα	데스피나
ell	Μαργαρίτα	마르가리타
ell	Πολίχνη Θεσσαλονίκης	폴리흐니 테살로니키스
ell	μοιραία	미레아
ell	ψωμί	프소미
ell	μυρμήγκι	미르밍기
ell	Ησαΐας	이사이아스
ell	Ιωακείμ	이오아킴
ell	ξεϋφαίνω	크세이페노
ell	Χαριστέας	하리스테아스
ell	Ειρήνη	이리니
ell	μουσική	무시키
ell	Θεσσαλονίκη	테살로니키
ell	Μαρούσι	마루시
ell	Σταυρούπολη	스타브루폴리
ell	γιατρός	야트로스
ell	Αντώνης	안도니스
ell	Νέστωρ	네스토르
ell	Άγγελος	앙겔로스
ell	Ιερεμίας	이에레미아스
ell	ευφορία	에포리아
ell	Εύβοια	에비아
ell	δέντρο	덴드로
ell	Ελλάδα	엘라다
ell	Καλλιθέα	칼리테아
ell	Ερμιόνη	에르미오니
ell	Παγδατής	파그다티스
ell	κοινή	키니
ell	Λαμία	라미아
ell	Κάλχας	칼하스
ell	Ανδρέας	안드레아스
ell	χρώματα	흐로마타
ell	Θεσσαλία	테살리아
ell	Πέτρος	페트로스
ell	Ελευσίνα	엘레프시나
ell	Μούσχουρη	무스후리
ell	Στέφανος	스테파노스
ell	Παπαδόπουλος	파파도풀로스
ell	Λειψοί	립시
ell	πηγή	피이
ell	ευχαριστώ	에프하리스토
ell	Κατσουράνης	카추라니스
ell	Αργυρούπολη	아르이루폴리
ell	Πρίαμος	프리아모스
ell	Αλέξης	알렉시스
ell	Σπυρίδων	스피리돈
ell	Κερατσίνι	케라치니
ell	Νάρκισσος	나르키소스
ell	εκφράσω	엑프라소
ell	Τζόρβας	조르바스
ell	Υπατία	이파티아
ell	Κασσάνδρα	카산드라
ell	Βασίλης	바실리스
ell	Σελήνη	셀리니
ell	Ταΰγετος	타이예토스
ell	Μπενάκη	베나키
ell	Γαλάτσι	갈라치
ell	Στυλιανός	스틸리아노스
ell	Κόων	코온
ell	Πάτρα	파트라
ell	Γαύδος	가브도스
ell	Αιγάλεω	에갈레오
ell	απηύδησα	아피브디사
ell	Διογένης	디오예니스
ell	Λουκά	루카
ell	έυπνον	에이프논
ell	Λεωνίδας	레오니다스
ell	Δράμα	드라마
ell	Θήβα	티바
ell	Πηνελόπη	피넬로피
ell	Πελασγία	펠라스이아
ell	μπωλ	볼
ell	χέρι	헤리
ell	Χαλάνδρι	할란드리
ell	Αρμονία	아르모니아
ell	αισθάνομαι	에스타노메
ell	Ζωή	조이
ell	Καλαμαριά	칼라마리아
ell	μουσακάς	무사카스
ell	Ιάνθη	이안티
ell	Γλυφάδα	글리파다
ell	Δανάη	다나이
ell	παύω	파보
ell	επηυξημένος	에피프크시메노스
ell	Γιάννης	야니스
ell	Θεόφιλος	테오필로스
ell	έκκλησιν	에클리신
ell	βασιλιάς	바실리아스
ell	Ιαλυσός	이알리소스
ell	μαύρος	마브로스
ell	ταυ	타프
ell	Δάφνη	다프니
eng	hello	헬로
eng	world	월드
eng	google	구글
eng	apple	애플
eng	coffee	커피
eng	text	텍스트
eng	AI	에이아이
eng	SKT	에스케이티
eng	NAVER	네이버
eng	KT	케이티
eng	hello, world!	헬로, 월드!
epo	Jes	예스
epo	Supersigno	수페르시그노
epo	lingve universala	린그베 우니베르살라
epo	Ĝis revido	지스 레비도
epo	Dua Libro	두아 리브로
epo	Ne	네
epo	Ĉu vi fartas bone	추 비 파르타스 보네
epo	Unua Libro	우누아 리브로
epo	La Espero	라 에스페로
epo	Esperantujo	에스페란투요
epo	Raŭmismo	라우미스모
epo	La Ondo de Esperanto	라 온도 데 에스페란토
epo	riismo	리이스모
epo	Gogo kaj liaj amikoj	고고 카이 리아이 아미코이
epo	Finvenkismo	핀벤키스모
epo	Adiaŭ	아디아우
epo	Ĉapelo	차펠로
epo	Civitanismo	치비타니스모
epo	Literatura Foiro	리테라투라 포이로
epo	Lingvo Internacia	린그보 인테르나치아
epo	Fonto	폰토
epo	La Teatra Movado dum la Milito	라 테아트라 모바도 둠 라 밀리토
epo	Saluton	살루톤
epo	Ĉu vi pretas?	추 비 프레타스?
epo	Pasporta Servo	파스포르타 세르보
epo	Mi tre ĝojas renkonti vin	미 트레 조야스 렌콘티 빈
epo	Serio Oriento-Okcidento	세리오 오리엔토옥치덴토
epo	La Esperantisto	라 에스페란티스토
epo	Mi estas koreo	미 에스타스 코레오
epo	Dankon	단콘
epo	iĉismo	이치스모
epo	Fundamento de Esperanto	푼다멘토 데 에스페란토
est	Siim Kallas	심 칼라스
est	Gustav Suits	구스타브 수이츠
est	Kalevipoeg	칼레비포에그
est	Narva	나르바
est	Jakob Hurt	야코브 후르트
est	Carl Robert Jakobson	카를 로베르트 야콥손
est	kannel	칸넬
est	Kuressaare	쿠레사레
est	Tallinn	탈린
est	Kerli Kõiv	케를리 커이브
est	Koiva	코이바
est	Maarja-Liis Ilus	마리아리스 일루스
est	Valga	발가
est	Juhan Parts	유한 파르츠
est	Paide	파이데
est	Jüri Uluots	위리 울루오츠
est	Gerd Kanter	게르드 칸테르
est	Jaan Kirsipuu	얀 키르시푸
est	Kristjan Raud	크리스티안 라우드
est	Haapsalu	합살루
est	Toompea	톰페아
est	Villu Toots	빌루 토츠
est	Arnold Rüütel	아르놀드 뤼텔
est	Viljandi	빌리안디
est	Lydia Koidula	뤼디아 코이둘라
est	Võru	버루
est	Kaia Kanepi	카이아 카네피
est	Veiko Õunpuu	베이코 어운푸
est	Paul Keres	파울 케레스
est	Kristina Šmigun	크리스티나 슈미군
est	Rakvere	라크베레
est	Johannes Pääsuke	요한네스 패수케
est	Jaan Kaplinski	얀 카플린스키
est	Jaan Kross	얀 크로스
est	Rudolf Tobias	루돌프 토비아스
est	Ernst Jaakson	에른스트 약손
est	Andrus Ansip	안드루스 안시프
est	Markko Märtin	마르코 매르틴
est	Lennart Meri	렌나르트 메리
est	Kohtla-Järve	코흐틀라얘르베
est	Anton Hansen Tammsaare	안톤 한센 탐사레
est	Tartu	타르투
est	Konstantin Päts	콘스탄틴 패츠
est	Pärnu	패르누
est	Indrek Pertelson	인드레크 페르텔손
est	Mart Laar	마르트 라르
est	Arvo Pärt	아르보 패르트
est	Andrus Veerpalu	안드루스 베르팔루
est	Georg Ots	게오르그 오츠
est	Veljo Tormis	벨리오 토르미스
fin	Turku	투르쿠
fin	Rovaniemi	로바니에미
fin	Yrjö Väisälä	위리외 배이샐래
fin	Kimi Räikkönen	키미 래이쾨넨
fin	Tampere	탐페레
fin	Tapio Wirkkala	타피오 비르칼라
fin	Frans Eemil Sillanpää	프란스 에밀 실란패
fin	Miikka Kiprusoff	미카 키프루소프
fin	Juhani Aho	유하니 아호
fin	Lappeenranta	라펜란타
fin	Louhi	로우히
fin	kantele	칸텔레
fin	Tarja Turunen	타리아 투루넨
fin	Espoo	에스포
fin	Suomenlinna	수오멘린나
fin	Lemminkäinen	렘밍캐이넨
fin	Kullervo	쿨레르보
fin	Aino	아이노
fin	Hannes Kolehmainen	한네스 콜레흐마이넨
fin	Vaasa	바사
fin	Kajaani	카야니
fin	Pekka Halonen	페카 할로넨
fin	Joensuu	요엔수
fin	Teemu Selanne	테무 셀란네
fin	Jussi Jääskeläinen	유시 얘스켈래이넨
fin	Saku Koivu	사쿠 코이부
fin	Joukahainen	요우카하이넨
fin	Nokia	노키아
fin	Jari Litmanen	야리 리트마넨
fin	Tarja Halonen	타리아 할로넨
fin	Akseli Gallen-Kallela	악셀리 갈렌칼렐라
fin	Helsinki	헬싱키
fin	Jari Kurri	야리 쿠리
fin	Karjala	카리알라
fin	Mauno Koivisto	마우노 코이비스토
fin	Artturi Ilmari Virtanen	아르투리 일마리 비르타넨
fin	Marja-Liisa Kirvesniemi	마리아리사 키르베스니에미
fin	Jyväskylä	위배스퀼래
fin	Saimaa	사이마
fin	Mika Häkkinen	미카 해키넨
fin	Suomi	수오미
fin	Kalevala	칼레발라
fin	Alvar Aalto	알바르 알토
fin	sauna	사우나
fin	Martti Ahtisaari	마르티 아흐티사리
fin	Pohjola	포흐욜라
fin	Sami Hyypiä	사미 휘피애
fin	Veikko Hakulinen	베이코 하쿨리넨
fin	Väinämöinen	배이내뫼이넨
fin	sisu	시수
fin	Urho Kekkonen	우르호 케코넨
fin	Oulu	오울루
fin	Mikkeli	미켈리
fin	Ilmarinen	일마리넨
fin	Marjatta	마리아타
fin	Vantaa	반타
fin	Eero Saarinen	에로 사리넨
fin	Eero Mäntyranta	에로 맨튀란타
fin	Paavo Nurmi	파보 누르미
fin	Ukko	우코
fin	Tapiola	타피올라
fin	Sampo	삼포
fin	Ville Ritola	빌레 리톨라
fin	Kuopio	쿠오피오
fin	Savonlinna	사본린나
fin	Aki Kaurismäki	아키 카우리스매키
grc	Κυβέλη	키벨레
grc	Νίκη	니케
grc	Κροῖσος	크로이소스
grc	Δαρδανέλλια	다르다넬리아
grc	Τυφών	티폰
grc	Ἀχέρων	아케론
grc	Εὔβοια	에우보이아
grc	Μυκήνη	미케네
grc	Δωρίς	도리스
grc	Ἀκρόπολις	아크로폴리스
grc	Ἑρμιόνη	헤르미오네
grc	Ἀρτεμίς	아르테미스
grc	Ζήνων	제논
grc	Ποσειδῶν	포세이돈
grc	Ἄργος	아르고스
grc	Ἄτλας	아틀라스
grc	Βοιωτία	보이오티아
grc	Σαλαμίς	살라미스
grc	Πυθαγόρας	피타고라스
grc	Γανυμήδης	가니메데스
grc	Εὐρυδίκη	에우리디케
grc	Ἄτταλος	아탈로스
grc	Πάππος	파포스
grc	Θουκυδίδης	투키디데스
grc	Πανδώρα	판도라
grc	Διόνυσος	디오니소스
grc	Ἑλλάς	헬라스
grc	Ὕπνος	히프노스
grc	Ἀττική	아티케
grc	Πηνελόπη	페넬로페
grc	Δαμασκός	다마스코스
grc	Στύξ	스틱스
grc	Ἠώς	에오스
grc	Ἀπολλώνιος	아폴로니오스
grc	Σόλων	솔론
grc	Ἱππολύτη	히폴리테
grc	Ὅμηρος	호메로스
grc	Τυῤῥηνία	티레니아
grc	Ἀναξαγόρας	아낙사고라스
grc	Περσεύς	페르세우스
grc	Σφίγξ	스핑크스
grc	Ἑστία	헤스티아
grc	Ἀντιόχεια	안티오케이아
grc	Ἀφροδίτη	아프로디테
grc	Πρωτεύς	프로테우스
grc	Πλούταρχος	플루타르코스
grc	Ὠκεανία	오케아니아
grc	Θῆβαι	테바이
grc	Χίμαιρα	키마이라
grc	Δαλματία	달마티아
grc	Πενθεσίλεια	펜테실레이아
grc	Ἥρα	헤라
grc	Νέμεσις	네메시스
grc	Ἀμαζόνες	아마조네스
grc	Νηρεύς	네레우스
grc	Αἴας	아이아스
grc	Μορφεύς	모르페우스
grc	Θάνατος	타나토스
grc	Ὦξος	옥소스
grc	Θερμοπύλαι	테르모필라이
grc	Στράβων	스트라본
grc	Φρυγία	프리기아
grc	Φοίβη	포이베
grc	Ἀπόλλων	아폴론
grc	Ἑλλήσποντος	헬레스폰토스
grc	Χρόνος	크로노스
grc	Λυκοῦργος	리쿠르고스
grc	Βορέας	보레아스
grc	Ἄρης	아레스
grc	Ἐρατοσθένης	에라토스테네스
grc	Ἀνδρομάχη	안드로마케
grc	Ἶρις	이리스
grc	Ὀδυσσεύς	오디세우스
grc	Ἀτλάντις	아틀란티스
grc	Καλλιόπη	칼리오페
grc	Σκύθαι	스키타이
grc	Περικλῆς	페리클레스
grc	Ἡρόδοτος	헤로도토스
grc	Ζέφυρος	제피로스
grc	Αἴγυπτος	아이깁토스
grc	Οὐρανός	우라노스
grc	Πέργαμον	페르가몬
grc	Κέρβερος	케르베로스
grc	Ἀντιγόνη	안티고네
grc	όμφαλος	옴팔로스
grc	Μέδουσα	메두사
grc	Ἀχελῷος	아켈로오스
grc	Δεκάπολις	데카폴리스
grc	Ἥλιος	헬리오스
grc	Ἰάσων	이아손
grc	Ἑκάτη	헤카테
grc	Γαῖα	가이아
grc	Τυνδάρεως	틴다레오스
grc	Ἡσίοδος	헤시오도스
grc	Ἱέρων	히에론
grc	Τιτάν	티탄
grc	Ἴλιον	일리온
grc	Ἀριστοτέλης	아리스토텔레스
grc	Ὀδύσσεια	오디세이아
grc	Σέλευκος	셀레우코스
grc	Μίδας	미다스
grc	Ἀναξίμανδρος	아낙시만드로스
grc	Ἡρακλῆς	헤라클레스
grc	Ξενοφῶν	크세노폰
grc	Ἕκτωρ	헥토르
grc	Ῥόδος	로도스
grc	Δῆλος	델로스
grc	Εὐρώπη	에우로페
grc	Ἱσπανία	히스파니아
grc	Πάν	판
grc	Ἀρχιμήδης	아르키메데스
grc	Πύθων	피톤
grc	Ἀγαμέμνων	아가멤논
grc	Ἁλικαρνασσός	할리카르나소스
grc	Ἑλένη	헬레네
grc	Εὐκτήμων	에욱테몬
grc	Εὐριπίδης	에우리피데스
grc	Θεμιστοκλῆς	테미스토클레스
grc	Ὀρφεύς	오르페우스
grc	Ἰθάκη	이타케
grc	Μνήμη	므네메
grc	Ἀμαζών	아마존
grc	Σεμέλη	세멜레
grc	Ἀντίγονος	안티고노스
grc	Ἱπποκράτης	히포크라테스
grc	Ἰλιάς	일리아스
grc	Σιληνός	실레노스
grc	Ἀλεξάνδρεια	알렉산드레이아
grc	ᾍδης	하데스
grc	Ἀναξανδρίδας	아낙산드리다스
grc	Ἔρις	에리스
grc	Ἥφαιστος	헤파이스토스
grc	Πλάτων	플라톤
grc	Πτολεμαῖος	프톨레마이오스
grc	Ὄλυμπος	올림포스
grc	Νεμέα	네메아
grc	Δημόκριτος	데모크리토스
grc	Οἰδίπους	오이디푸스
grc	Τροία	트로이아
grc	Θαλῆς	탈레스
grc	Ίαπετός	이아페토스
grc	Ἐλεφαντίνη	엘레판티네
grc	Ἀχιλλεύς	아킬레우스
grc	Ἥβη	헤베
grc	Σωκράτης	소크라테스
grc	Ἀμφίπολις	암피폴리스
grc	Λεωνίδας	레오니다스
grc	Ῥοδόπη	로도페
grc	Ὠρίων	오리온
grc	Ἵππαρχος	히파르코스
grc	Ἄδωνις	아도니스
grc	Πολύβιος	폴리비오스
grc	Ζάκυνθος	자킨토스
grc	Ῥέα	레아
grc	Πυθία	피티아
grc	Ὕδρα	히드라
grc	Δελφοί	델포이
grc	Σαπφώ	사포
grc	Αἴολος	아이올로스
grc	Τῆλος	텔로스
grc	Ἀλέξανδρος	알렉산드로스
grc	Χάος	카오스
grc	Ἀθηνᾶ	아테나
grc	Πίνδαρος	핀다로스
grc	Ἑρμής	헤르메스
grc	Περσεφόνη	페르세포네
grc	Ἔρως	에로스
grc	Αἴσωπος	아이소포스
grc	Δημήτηρ	데메테르
grc	Ἀριάδνη	아리아드네
grc	Σαμοθρᾴκη	사모트라케
grc	Ἰωνία	이오니아
grc	Δάφνη	다프네
grc	Προμηθεύς	프로메테우스
grc	Κλεομένης	클레오메네스
grc	Σίσυφος	시시포스
grc	Ζεύς	제우스
hbs	jastuk	야스투크
hbs	кула	쿨라
hbs	vatra	바트라
hbs	Ниш	니시
hbs	gost	고스트
hbs	opština	옵슈티나
hbs	sestrić	세스트리치
hbs	ostrvo	오스트르보
hbs	pasulj	파술
hbs	drvo	드르보
hbs	сједло	셰들로
hbs	drobnjak	드로브냐크
hbs	čelik	첼리크
hbs	смрт	스므르트
hbs	muž	무주
hbs	telo	텔로
hbs	mlad	믈라드
hbs	Njegoš	네고시
hbs	јастук	야스투크
hbs	vlasništvo	블라스니슈트보
hbs	glas	글라스
hbs	torba	토르바
hbs	džep	제프
hbs	cev	체브
hbs	pogreb	포그레브
hbs	pojas	포야스
hbs	nos	노스
hbs	dim	딤
hbs	odjelo	오델로
hbs	млад	믈라드
hbs	општина	옵슈티나
hbs	шљивовица	슐리보비차
hbs	šah	샤흐
hbs	olovka	올로브카
hbs	malo	말로
hbs	kula	쿨라
hbs	šal	샬
hbs	osam	오삼
hbs	svibanj	스비반
hbs	narudžba	나루지바
hbs	loman	로만
hbs	kifla	키플라
hbs	cigara	치가라
hbs	novac	노바츠
hbs	šaraf	샤라프
hbs	zavoj	자보이
hbs	molim	몰림
hbs	izložba	이즐로주바
hbs	dugme	두그메
hbs	broš	브로시
hbs	zubar	주바르
hbs	korist	코리스트
hbs	pozno	포즈노
hbs	peta	페타
hbs	krug	크루그
hbs	Niš	니시
hbs	много	므노고
hbs	šljivovica	슐리보비차
hbs	posle	포슬레
hbs	hitan	히탄
hbs	mnogo	므노고
hbs	naći	나치
hbs	ljeto	레토
hbs	mir	미르
hbs	lep	레프
hbs	levo	레보
hbs	put	푸트
hbs	sedam	세담
hbs	balkon	발콘
hbs	točka	토치카
hbs	bakar	바카르
hbs	desno	데스노
hbs	žena	제나
hbs	banka	반카
hbs	obraz	오브라즈
hbs	fasada	파사다
hbs	medved	메드베드
hbs	бједро	베드로
hbs	riba	리바
hbs	proliv	프롤리브
hbs	smrt	스므르트
hbs	bog	보그
hbs	bjedro	베드로
hbs	sjedlo	셰들로
hbs	kolač	콜라치
hun	csomag	초머그
hun	citrom	치트롬
hun	róka	로커
hun	sál	샬
hun	mert	메르트
hun	zsák	자크
hun	nagy	너지
hun	hónap	호너프
hun	blúz	블루즈
hun	ár	아르
hun	rozs	로주
hun	január	여누아르
hun	húsz	후스
hun	hal	헐
hun	torna	토르너
hun	fej	페이
hun	évszázad	에브사저드
hun	tőzsde	퇴주데
hun	nyer	네르
hun	lakat	러커트
hun	hányszor	하니소르
hun	nyak	녀크
hun	isten	이슈텐
hun	selyem	셰옘
hun	juh	유흐
hun	daru	더루
hun	csont	촌트
hun	máj	마이
hun	lapos	러포시
hun	kezd	케즈드
hun	bomba	봄버
hun	király	키라이
hun	olaj	올러이
hun	lyuk	유크
hun	ablak	어블러크
hun	borotva	보로트버
hun	álom	알롬
hun	nyugta	뉴그터
hun	meleg	멜레그
hun	bab	버브
hun	sí	시
hun	asztal	어스털
hun	kulcs	쿨치
hun	sör	쇠르
hun	gond	곤드
hun	elfog	엘포그
hun	ajak	어여크
hun	dzsem	젬
hun	vesz	베스
hun	atya	어처
hun	arc	어르츠
hun	nyolcvan	뇰츠번
hun	mész	메스
hun	nő	뇌
hun	pihen	피헨
hun	medve	메드베
hun	ajto	어이토
hun	néma	네머
hun	bunda	분더
hun	árpa	아르퍼
hun	között	쾨죄트
hun	alszik	얼시크
hun	béka	베커
hun	málna	말너
hun	dinnye	딘네
hun	irány	이라니
hun	mélység	메이셰그
hun	aratás	어러타시
hun	fű	퓌
hun	csavar	처버르
hun	zab	저브
hun	keksz	켁스
hun	len	렌
hun	csipke	칩케
hun	Pest	페슈트
hun	gyár	자르
hun	puska	푸슈커
hun	enyv	에니브
hun	dél	델
hun	hagyma	허지머
hun	gumi	구미
hun	szék	세크
hun	barna	버르너
hun	hús	후시
hun	nulla	눌러
hun	füst	퓌슈트
isl	Geir Hilmar	게이르 힐마르
isl	Hermann Hreiðarsson	헤르만 흐레이다르손
isl	Ólafur Darri Ólafsson	올라뷔르 다리 올라프손
isl	Þjórsá	시오르사우
isl	Gunnfríður Jónsdóttir	귄프리뒤르 욘스도티르
isl	Ísafjörður	이사피외르뒤르
isl	Davíð Stefánsson	다비드 스테파운손
isl	Ari Þorgilsson	아리 소르길손
isl	Seyðisfjörður	세이디스피외르뒤르
isl	Tómas Guðmundsson	토마스 그뷔드뮌손
isl	Eiríkur rauði	에이리퀴르 뢰이디
isl	Gisli Gudjonsson	기슬리 그뷔드욘손
isl	Bragi Ólafsson	브라이이 올라프손
isl	Eyjafjallajökull	에이야피아들라예퀴들
isl	Einar Kárason	에이나르 카우라손
isl	Hafnarfjörður	하프나르피외르뒤르
isl	Þorsteinn Gylfason	소르스테이든 길바손
isl	Kolbeinn Tumason	콜베이든 튀마손
isl	Kjartan Ólafsson	캬르탄 올라프손
isl	Eiður Smári Guðjohnsen	에이뒤르 스마우리 그뷔드요흔센
isl	Ásgeir Sigurvinsson	아우스게이르 시귀르빈손
isl	Einar Bárðarson	에이나르 바우르다르손
isl	Þorlákshöfn	소를라욱스회픈
isl	Hvolsvöllur	크볼스뵈들뤼르
isl	Hannibal Valdimarsson	한니발 발디마르손
isl	Mosfellsbær	모스펠스바이르
isl	Steingrímur Hermannsson	스테잉그리뮈르 헤르만손
isl	Viktor Arnar Ingólfsson	빅토르 아르드나르 잉골프손
isl	Gísli Pálsson	기슬리 파울손
isl	Guðmundur Hagalín	그뷔드뮌뒤르 하갈린
isl	Neskaupstaður	네스쾨이프스타뒤르
isl	Einar Már Guðmundsson	에이나르 마우르 그뷔드뮌손
isl	Goðafoss	고다포스
isl	Halldór Ásgrímsson	할도르 아우스그림손
isl	Björk Guðmundsdóttir	비외르크 그뷔드뮌스도티르
isl	Arnaldur Indriðason	아르드날뒤르 인드리다손
isl	Vík	비크
isl	Jón Páll Sigmarsson	욘 파우들 시그마르손
isl	Thorkell Atlason	소르케들 아틀라손
isl	Jóhannes Karl Gudjonsson	요한네스 카르들 그뷔드욘손
isl	Stefán Guðmundur Guðmundsson	스테파운 그뷔드뮌뒤르 그뷔드뮌손
isl	Unnur Birna Vilhjálmsdóttir	윈뉘르 비르드나 빌햐울름스도티르
isl	Einar Örn Benediktsson	에이나르 외르든 베네딕츠손
isl	Keflavík	케플라비크
isl	Ásmundur Sveinsson	아우스뮌뒤르 스베인손
isl	Sigurður Helgason	시귀르뒤르 헬가손
isl	Einar Hjörleifsson Kvaran	에이나르 혜르들레이프손 크바란
isl	Jón Loftsson	욘 로프츠손
isl	Húsavík	후사비크
isl	Kópavogur	코파보귀르
isl	Garðar	가르다르
isl	Helgi Valdimarsson	헬기 발디마르손
isl	Þorgeirr Þorkelsson Ljósvetningagoði	소르게이르 소르켈손 리오스베트닝가고디
isl	Silvía Nótt	실비아 노트
isl	Ragnheiður Gröndal	라근헤이뒤르 그뢴달
isl	Hreiðar Már Sigurðsson	흐레이다르 마우르 시귀르손
isl	Emilíana Torrini Davíðsdóttir	에밀리아나 토리니 다비스도티르
isl	Ívar Ingimarsson	이바르 잉기마르손
isl	Ólafsvík	올라프스비크
isl	Reykjanes	레이캬네스
isl	Eggert Pálsson	에게르트 파울손
isl	Haukur Tómasson	회이퀴르 토마손
isl	Tinna Gunnlaugsdóttir	틴나 귄뢰익스도티르
isl	Þórisvatn	소리스바튼
isl	Agnar Helgason	아그나르 헬가손
isl	Blöndós	블뢴도스
isl	Sveinn Björnsson	스베이든 비외르든손
isl	Vigdís Grímsdóttir	비그디스 그림스도티르
isl	Markús Örn Antonsson	마르쿠스 외르든 안톤손
isl	Kári Stefánsson	카우리 스테파운손
isl	Freydís Eiríksdóttir	프레이디스 에이릭스도티르
isl	Hannes Hafstein	한네스 하프스테인
isl	Borganes	보르가네스
isl	Siglufjörður	시글뤼피외르뒤르
isl	Jón Kalman Stefánsson	욘 칼만 스테파운손
isl	Ragnar Bjarnason	라그나르 비아르드나손
isl	Snorri Hjartarson	스노리 햐르타르손
isl	Ingólfur Arnarson	잉골뷔르 아르드나르손
isl	Björgólfur Guðmundsson	비외르골뷔르 그뷔드뮌손
isl	Vatnajökull	바트나예퀴들
isl	Njarðvík	니아르드비크
isl	Dalvík	달비크
isl	Ásgeir Ásgeirsson	아우스게이르 아우스게이르손
isl	Friðrik Þór Friðriksson	프리드리크 소르 프리드릭손
isl	Surtsey	쉬르트세이
isl	Ásgeir Helgason	아우스게이르 헬가손
isl	Jón Ásgeir Jóhannesson	욘 아우스게이르 요한네손
isl	Vilhjálmur Stefánsson	빌햐울뮈르 스테파운손
isl	Jón Leifs	욘 레이프스
isl	Halldór Kiljan Laxness	할도르 킬리안 락스네스
isl	Jón Thoroddsen	욘 소로드센
isl	Árni Sigfússon	아우르드니 시그푸손
isl	Þórarinn Eldjárn	소라린 엘디아우르든
isl	Magnús Magnússon	마그누스 마그누손
isl	Hvammstangi	크밤스타웅기
isl	Kristín Marja Baldursdóttir	크리스틴 마리아 발뒤르스도티르
isl	Þingvellir	싱그베들리르
isl	Margrét Vilhjálmsdóttir	마르그리에트 빌햐울름스도티르
isl	Baltasar Kormákur	발타사르 코르마우퀴르
isl	Akranes	아크라네스
isl	Langjökull	라웅그예퀴들
isl	Þorfinnur Karlsefni	소르핀뉘르 카르들세프니
isl	Þorvaldur Eiríksson	소르발뒤르 에이릭손
isl	Loftur Sæmundsson	로프튀르 사이뮌손
isl	Borgafjörður	보르가피외르뒤르
isl	Eiríkur Hauksson	에이리퀴르 회익손
isl	Skjálfandafljót	스캬울반다플리오트
isl	Albert Guðmundsson	알베르트 그뷔드뮌손
isl	Ísleifur Gissurarson	이슬레이뷔르 기쉬라르손
isl	Friðrik Ólafsson	프리드리크 올라프손
isl	Gísli Örn Garðarsson	기슬리 외르든 가르다르손
isl	Jóhannes úr Kötlum	요한네스 우르 쾨틀륌
isl	Sjón	숀
isl	Vigdís Finnbogadóttir	비그디스 핀보가도티르
isl	Halldór Blöndal	할도르 블뢴달
isl	Ólafsfjörður	올라프스피외르뒤르
isl	Kristján Eldjárn	크리스티아운 엘디아우르든
isl	Stykkishólmur	스티키스홀뮈르
isl	Nína Dögg Filippusdóttir	니나 되그 필리퓌스도티르
isl	Hannes Hólmsteinn Gissurarson	한네스 홀름스테이든 기쉬라르손
isl	Margrét Hermanns Auðardóttir	마르그리에트 헤르만스 외이다르도티르
isl	Djúpivogur	디우피보귀르
isl	Sigurður Nordal	시귀르뒤르 노르달
isl	Hofsjökull	호프스예퀴들
isl	Guðmundur Arason	그뷔드뮌뒤르 아라손
isl	Ólafur Egill Ólafsson	올라뷔르 에이이들 올라프손
isl	Hafdís Huld	하프디스 휠드
isl	Leifur Eiríksson	레이뷔르 에이릭손
isl	Grímsey	그림세이
isl	Björn Hlynur Haraldsson	비외르든 흘리뉘르 하랄손
isl	Einar Benediktsson	에이나르 베네딕츠손
isl	Selfoss	셀포스
isl	Ágústa Eva Erlendsdóttir	아우구스타 에바 에를렌스도티르
isl	Árni Magnússon	아우르드니 마그누손
isl	Björgólfur Thor Björgólfsson	비외르골뷔르 소르 비외르골프손
isl	Steinunn Sigurðardóttir	스테이뉜 시귀르다르도티르
isl	Raufarhöfn	뢰이바르회픈
